CustomerID,Age,Income,Gender_Male,Gender_Unspecified,EducationLevel_Bachelor's Degree,EducationLevel_High School,EducationLevel_Master's Degree,EducationLevel_PhD,label
CUST04032,36.0,38279.28,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04033,21.0,74095.53,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04034,38.0,75432.65,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04035,19.0,50796.7,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04036,26.0,105875.05,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04037,80.0,37296.87,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST04038,32.0,125562.93,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04039,32.0,78610.9,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04040,29.0,148434.05,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04041,28.0,81129.7,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04042,63.0,54155.43,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04043,54.0,130298.3,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST04044,70.0,135651.53,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04045,31.0,129418.15,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04046,44.0,112930.85,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04047,33.0,36361.3,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04048,40.0,115720.5,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04049,48.0,126090.97,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04050,26.0,30239.06,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04051,53.0,126387.98,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04052,78.0,125128.81,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04053,27.0,145172.43,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04054,35.0,113662.83,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04055,18.0,30750.93,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04056,69.0,53502.79,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04057,70.0,106623.93,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04058,54.0,149024.04,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04059,29.0,98716.73,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04060,23.0,121682.45,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST04061,28.0,139903.92,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04062,48.0,135096.05,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04063,78.0,88307.66,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04064,77.0,91733.71,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04065,80.0,112355.84,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04066,71.0,96330.92,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04067,76.0,99176.69,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST04068,59.0,42982.7,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04069,44.0,119193.11,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04070,42.0,141132.21,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04071,79.0,118779.29,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04072,31.0,56814.41,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04073,46.0,103611.53,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04074,56.0,142847.2,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04075,44.0,22313.74,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST04076,25.0,37847.31,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04077,20.0,96103.48,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04078,32.0,139432.38,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04079,42.0,125675.78,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04080,40.0,69292.46,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04081,58.0,40100.02,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04082,78.0,90904.69,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04083,62.0,78905.9,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04084,53.0,145036.61,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04085,24.0,87573.47,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04086,53.0,58608.51,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04087,76.0,138738.35,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04088,73.0,32416.0,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04089,30.0,123034.25,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04090,29.0,24259.58,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST04091,22.0,105303.37,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04092,52.0,90134.52,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04093,74.0,26177.93,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04094,40.0,137650.19,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04095,30.0,111120.74,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04096,40.0,133572.44,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04097,34.0,60194.03,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04098,63.0,33990.41,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04099,28.0,119989.33,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04100,76.0,61140.19,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04101,41.0,101291.73,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04102,19.0,79185.26,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04103,30.0,108755.79,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04104,25.0,79346.14,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04105,53.0,22254.66,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04106,33.0,80332.3,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04107,19.0,85886.78,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04108,45.0,102113.63,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04109,43.0,83722.72,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04110,45.0,20815.86,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04111,64.0,89135.43,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04112,22.0,20654.65,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04113,50.0,29850.48,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04114,35.0,137285.99,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04115,61.0,95772.65,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04116,28.0,65189.71,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04117,71.0,48502.63,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04118,77.0,78090.35,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04119,26.0,146168.99,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04120,61.0,110937.22,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04121,34.0,133922.15,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04122,31.0,146720.87,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04123,33.0,63660.3,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04124,34.0,65154.69,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04125,27.0,24697.03,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04126,49.0,111696.41,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04127,64.0,70237.64,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04128,39.0,126962.51,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04129,60.0,42478.9,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04130,26.0,80651.89,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04131,69.0,20557.45,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04132,76.0,106923.44,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04133,40.0,94328.01,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04134,80.0,46420.36,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST04135,57.0,124270.99,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04136,33.0,116688.05,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04137,25.0,33129.36,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04138,22.0,134720.7,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04139,33.0,133401.43,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04140,31.0,38939.74,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04141,29.0,73613.17,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04142,41.0,28559.26,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04143,19.0,117238.96,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04144,40.0,69292.22,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST04145,46.0,27669.77,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04146,24.0,25410.9,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST04147,42.0,82722.7,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04148,79.0,107623.42,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04149,21.0,145583.26,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04150,79.0,22465.29,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04151,31.0,118675.69,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04152,36.0,109631.95,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04153,59.0,52698.83,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04154,33.0,37890.65,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04155,44.0,73292.32,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04156,65.0,121212.11,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04157,29.0,132135.16,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04158,78.0,49729.18,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04159,69.0,142666.66,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04160,46.0,112533.26,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04161,39.0,76907.98,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04162,27.0,85872.6,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04163,46.0,30797.83,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04164,39.0,52816.09,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04165,19.0,33294.52,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04166,44.0,133557.16,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04167,37.0,130297.71,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04168,41.0,143131.15,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04169,77.0,120739.4,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST04170,67.0,35596.17,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04171,45.0,30997.37,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04172,34.0,133756.81,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04173,29.0,38370.15,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST04174,49.0,140202.2,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04175,80.0,55551.61,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04176,76.0,107313.87,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04177,26.0,82003.58,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04178,50.0,41785.02,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04179,40.0,24346.55,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04180,77.0,105473.67,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04181,28.0,104261.91,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04182,56.0,121920.22,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04183,71.0,80853.33,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04184,49.0,93365.46,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04185,26.0,38627.92,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04186,33.0,88747.15,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04187,26.0,101574.79,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04188,52.0,101120.36,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04189,62.0,137291.08,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04190,56.0,27199.2,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04191,64.0,57072.88,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04192,23.0,95956.51,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04193,58.0,134711.67,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04194,30.0,125441.07,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04195,36.0,120903.67,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04196,62.0,21060.98,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04197,47.0,75354.4,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04198,67.0,89862.17,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04199,19.0,65464.75,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04200,60.0,125100.64,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04201,51.0,69728.52,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04202,75.0,148390.6,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04203,66.0,135867.55,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04204,48.0,83353.67,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04205,69.0,148686.9,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST04206,78.0,48071.66,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04207,38.0,132377.72,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04208,33.0,32213.1,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04209,37.0,132195.65,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04210,72.0,75811.51,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04211,33.0,74902.5,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04212,78.0,49252.36,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04213,31.0,48277.14,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04214,56.0,84987.41,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04215,23.0,44330.18,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04216,58.0,27932.93,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04217,19.0,148774.73,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04218,55.0,48174.63,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04219,69.0,97765.75,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04220,52.0,111312.28,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04221,28.0,105006.22,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04222,39.0,79016.27,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04223,29.0,26232.03,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04224,43.0,112606.21,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04225,34.0,101172.73,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04226,61.0,94352.3,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04227,43.0,121380.63,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04228,39.0,108463.01,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04229,48.0,68529.6,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04230,51.0,33680.91,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST04231,80.0,128806.36,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04232,44.0,56763.14,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04233,78.0,44850.97,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04234,74.0,29166.24,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04235,44.0,98999.78,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST04236,77.0,30000.27,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST04237,71.0,76582.33,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST04238,20.0,90824.1,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04239,42.0,99407.79,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04240,24.0,145828.1,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04241,70.0,144654.46,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04242,64.0,51098.79,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST04243,30.0,108765.57,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04244,68.0,132992.22,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04245,37.0,72596.89,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04246,71.0,85937.02,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04247,61.0,121861.74,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04248,47.0,123938.79,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04249,25.0,63314.81,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04250,38.0,100889.84,1.0,0.0,0.0,0.0,0.0,1.0,0
CUST04251,29.0,70907.01,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04252,33.0,139440.47,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04253,52.0,130632.33,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04254,48.0,68259.35,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04255,41.0,130016.63,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04256,48.0,45510.14,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04257,75.0,55136.54,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04258,26.0,119708.52,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04259,58.0,41780.45,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04260,40.0,103355.76,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04261,76.0,124136.78,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04262,78.0,54255.37,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04263,67.0,55998.47,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04264,29.0,95976.33,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04265,34.0,51700.87,0.0,1.0,0.0,0.0,0.0,0.0,1
CUST04266,69.0,73320.22,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04267,74.0,99029.6,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04268,60.0,24506.71,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04269,67.0,61374.15,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04270,45.0,56695.37,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04271,37.0,87267.4,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04272,49.0,48372.05,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04273,30.0,116974.68,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04274,76.0,148265.06,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04275,42.0,95309.08,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04276,71.0,147505.87,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04277,40.0,20079.02,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04278,70.0,143141.66,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04279,32.0,139578.5,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04280,58.0,47477.81,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04281,22.0,139260.78,0.0,1.0,0.0,0.0,0.0,1.0,0
CUST04282,73.0,88373.47,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04283,80.0,74401.44,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04284,23.0,103176.98,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04285,70.0,41962.27,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04286,64.0,43211.41,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04287,29.0,123934.2,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04288,61.0,76484.1,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04289,28.0,141610.57,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04290,34.0,69219.43,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04291,19.0,38985.79,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04292,74.0,28480.21,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04293,39.0,125349.04,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04294,46.0,77188.6,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04295,78.0,99260.6,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST04296,35.0,88815.71,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04297,46.0,106281.99,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04298,28.0,27719.98,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04299,27.0,104962.69,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04300,20.0,113197.83,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04301,59.0,138199.59,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04302,76.0,145666.16,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04303,39.0,69528.99,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04304,51.0,137981.49,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04305,54.0,69698.21,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04306,68.0,64607.56,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04307,69.0,37516.36,0.0,0.0,0.0,0.0,0.0,0.0,1
CUST04308,46.0,109585.28,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04309,47.0,73109.46,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04310,40.0,104058.36,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04311,20.0,21366.49,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04312,77.0,83970.03,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04313,78.0,99383.18,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04314,59.0,23331.86,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04315,24.0,79196.49,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04316,74.0,56661.91,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04317,54.0,70698.44,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04318,24.0,75031.69,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04319,41.0,105418.14,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04320,71.0,25992.98,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04321,73.0,62291.4,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04322,21.0,49942.56,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04323,78.0,26945.38,1.0,0.0,0.0,0.0,0.0,0.0,0
CUST04324,21.0,118364.73,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04325,23.0,47870.28,0.0,0.0,1.0,0.0,0.0,0.0,0
CUST04326,62.0,35502.67,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST04327,42.0,131907.24,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04328,40.0,118544.98,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04329,74.0,49395.02,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04330,63.0,113119.8,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04331,26.0,66235.11,0.0,1.0,1.0,0.0,0.0,0.0,0
CUST04332,79.0,62978.1,0.0,1.0,0.0,1.0,0.0,0.0,1
CUST04333,26.0,50221.75,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04334,58.0,54269.89,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04335,69.0,86433.06,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04336,26.0,114370.32,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04337,20.0,137348.8,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04338,75.0,103403.67,0.0,0.0,0.0,0.0,0.0,0.0,0
CUST04339,67.0,79072.91,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04340,60.0,104166.82,1.0,0.0,0.0,1.0,0.0,0.0,1
CUST04341,21.0,140420.09,0.0,1.0,1.0,0.0,0.0,0.0,1
CUST04342,70.0,109767.7,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04343,49.0,26938.9,1.0,0.0,1.0,0.0,0.0,0.0,0
CUST04344,20.0,149485.57,0.0,1.0,0.0,1.0,0.0,0.0,0
CUST04345,30.0,81295.43,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04346,49.0,132638.7,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04347,78.0,142642.04,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04348,43.0,49764.97,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04349,27.0,129125.99,0.0,1.0,0.0,0.0,1.0,0.0,1
CUST04350,75.0,107782.98,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04351,28.0,68490.06,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04352,72.0,69192.8,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04353,30.0,106495.68,1.0,0.0,0.0,0.0,0.0,1.0,1
CUST04354,57.0,114454.64,0.0,0.0,0.0,0.0,0.0,1.0,1
CUST04355,33.0,75938.36,1.0,0.0,0.0,1.0,0.0,0.0,0
CUST04356,41.0,136405.14,1.0,0.0,1.0,0.0,0.0,0.0,1
CUST04357,40.0,128314.23,0.0,0.0,0.0,1.0,0.0,0.0,0
CUST04358,77.0,78117.4,0.0,0.0,0.0,0.0,1.0,0.0,0
CUST04359,20.0,140714.04,0.0,0.0,0.0,0.0,1.0,0.0,1
CUST04360,63.0,21981.11,0.0,0.0,0.0,0.0,0.0,1.0,0
CUST04361,34.0,97090.2,1.0,0.0,0.0,0.0,1.0,0.0,1
CUST04362,54.0,73956.94,0.0,0.0,1.0,0.0,0.0,0.0,1
CUST04363,26.0,86254.5,0.0,1.0,0.0,0.0,0.0,1.0,1
CUST04364,38.0,130279.91,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04365,43.0,77743.89,0.0,1.0,0.0,0.0,0.0,0.0,0
CUST04366,37.0,70636.25,0.0,0.0,0.0,1.0,0.0,0.0,1
CUST04367,74.0,126976.58,0.0,1.0,0.0,0.0,1.0,0.0,0
CUST04368,35.0,129420.18,1.0,0.0,0.0,0.0,0.0,0.0,1
CUST04369,27.0,40474.41,1.0,0.0,0.0,0.0,1.0,0.0,0
CUST04370,18.0,74169.83,1.0,0.0,0.0,1.0,0.0,0.0,1
