CustomerID,Age,Income,LoanApproved,Gender_Male,Gender_Unspecified,EducationLevel_Bachelors_Degree,EducationLevel_High_School,EducationLevel_Masters_Degree,EducationLevel_PhD
CUST03713,74.0,66117.48,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03714,68.0,122114.69,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03715,37.0,126846.28,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03716,46.0,114769.25,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03717,50.0,110286.43,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03718,65.0,97247.93,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03719,48.0,146872.59,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03720,69.0,138034.39,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03721,69.0,77674.68,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03722,29.0,62908.3,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03723,78.0,49412.79,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03724,32.0,83700.57,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST03725,38.0,111980.0,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03726,38.0,111383.4,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03727,32.0,52068.98,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03728,28.0,43285.2,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03729,57.0,137467.42,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03730,80.0,84020.05,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03731,46.0,148232.6,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03732,58.0,69862.1,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03733,29.0,30482.04,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03734,27.0,74888.08,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03735,23.0,130212.13,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03736,43.0,105813.82,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03737,52.0,144084.34,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03738,29.0,132879.52,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03739,44.0,83811.06,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03740,68.0,123124.43,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03741,19.0,111636.56,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03742,54.0,110090.65,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03743,74.0,108461.52,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03744,54.0,64325.38,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03745,78.0,143195.32,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03746,27.0,145254.88,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03747,19.0,73023.54,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03748,24.0,121961.21,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST03749,53.0,144218.0,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03750,45.0,113181.5,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03751,55.0,44811.85,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03752,72.0,145968.64,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03753,62.0,139830.27,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03754,76.0,134862.25,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03755,44.0,98886.42,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST03756,44.0,52696.48,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03757,45.0,143325.93,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03758,77.0,113383.67,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03759,27.0,21091.68,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03760,78.0,39935.08,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03761,80.0,92579.41,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST03762,49.0,48099.31,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03763,69.0,77631.01,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03764,67.0,139212.16,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03765,52.0,138772.44,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03766,36.0,109339.0,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST03767,35.0,45664.81,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03768,47.0,90490.45,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03769,51.0,120496.81,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03770,75.0,86927.86,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03771,68.0,26661.24,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03772,78.0,111352.04,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03773,33.0,61964.06,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03774,26.0,61099.14,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03775,73.0,58925.14,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03776,49.0,124883.26,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03777,35.0,56513.14,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03778,25.0,74671.63,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03779,60.0,92001.84,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03780,55.0,35807.4,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST03781,74.0,142546.75,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03782,77.0,58490.07,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03783,43.0,79912.43,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03784,59.0,49949.04,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03785,51.0,30834.49,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03786,54.0,98089.46,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03787,30.0,104839.95,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03788,63.0,137464.1,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03789,37.0,61840.34,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST03790,33.0,28091.09,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03791,79.0,50958.46,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03792,18.0,29126.64,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03793,51.0,129801.88,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03794,44.0,49442.37,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03795,43.0,69221.55,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03796,76.0,94316.48,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03797,44.0,137564.41,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03798,53.0,66417.55,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03799,40.0,61059.76,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03800,38.0,29684.79,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST03801,24.0,23412.8,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03802,26.0,89547.24,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03803,20.0,39914.13,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03804,31.0,92598.15,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03805,73.0,39585.78,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03806,20.0,102823.0,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03807,38.0,119545.8,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03808,39.0,80710.01,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03809,30.0,85768.31,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03810,56.0,49090.64,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03811,28.0,119230.19,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03812,35.0,119220.17,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03813,48.0,72131.92,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03814,80.0,83771.51,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03815,62.0,80879.87,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03816,70.0,76258.19,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03817,61.0,27917.28,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03818,28.0,40814.09,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03819,64.0,129598.24,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03820,47.0,56823.55,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03821,57.0,143847.8,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03822,37.0,74391.08,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03823,37.0,130247.98,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03824,22.0,88768.22,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03825,29.0,88296.34,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03826,71.0,106219.29,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03827,39.0,33620.52,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03828,25.0,79667.12,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03829,27.0,39485.31,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03830,36.0,40176.98,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03831,76.0,61772.02,False,1.0,0.0,1.0,0.0,0.0,0.0
CUST03832,77.0,76719.64,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03833,59.0,66098.43,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03834,28.0,47746.74,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03835,23.0,47653.09,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST03836,62.0,59504.31,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03837,44.0,67368.28,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03838,36.0,97189.69,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03839,76.0,32338.66,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03840,70.0,94497.31,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03841,58.0,142284.86,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03842,38.0,129077.63,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03843,76.0,136444.58,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03844,34.0,85330.53,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST03845,57.0,22004.01,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03846,18.0,146778.87,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03847,23.0,77036.54,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03848,74.0,28642.07,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03849,76.0,144646.07,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03850,64.0,78282.83,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03851,39.0,95035.53,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03852,64.0,59131.32,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03853,78.0,87406.42,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03854,51.0,95970.75,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03855,71.0,33878.77,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03856,74.0,66802.29,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST03857,41.0,33560.49,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST03858,67.0,89289.55,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03859,57.0,135023.02,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03860,28.0,42650.55,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03861,30.0,140069.41,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03862,47.0,110419.76,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03863,67.0,149236.64,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03864,59.0,63941.4,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03865,34.0,128743.35,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03866,23.0,81169.26,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03867,41.0,49095.88,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03868,49.0,145859.94,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03869,23.0,133159.28,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03870,35.0,42535.17,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST03871,74.0,106531.11,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03872,24.0,66325.74,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03873,53.0,64880.56,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03874,75.0,35747.02,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03875,45.0,122334.53,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03876,30.0,102817.23,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03877,33.0,82317.88,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03878,46.0,83913.85,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03879,57.0,137384.69,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03880,48.0,113709.31,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03881,25.0,78216.43,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03882,66.0,28742.97,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03883,66.0,88957.87,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03884,37.0,135461.01,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03885,23.0,140075.77,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03886,44.0,73514.85,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03887,77.0,149844.26,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03888,45.0,87433.88,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03889,20.0,106290.87,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03890,68.0,56549.57,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03891,63.0,94591.35,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03892,29.0,117742.72,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03893,77.0,129314.43,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03894,26.0,62956.33,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03895,25.0,50390.92,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03896,20.0,51668.09,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03897,41.0,106984.24,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03898,60.0,27599.45,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03899,77.0,112836.9,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03900,47.0,136773.07,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03901,72.0,70668.14,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03902,49.0,148002.4,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03903,59.0,146917.71,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03904,43.0,92796.23,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03905,50.0,139562.47,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03906,59.0,107310.85,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03907,36.0,102735.41,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03908,22.0,54655.95,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST03909,77.0,143486.0,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03910,39.0,126232.32,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03911,50.0,74485.3,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03912,73.0,61886.78,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03913,61.0,100565.34,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03914,38.0,127216.48,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03915,22.0,117689.75,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST03916,63.0,127860.07,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST03917,32.0,100824.54,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03918,18.0,62509.48,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03919,23.0,98858.11,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03920,57.0,38852.53,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03921,64.0,73292.87,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03922,29.0,60329.06,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST03923,36.0,89890.03,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST03924,36.0,131626.63,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03925,42.0,119310.91,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03926,61.0,120382.26,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03927,51.0,120464.71,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST03928,52.0,75079.62,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST03929,79.0,47061.73,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03930,28.0,107914.84,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST03931,55.0,74326.35,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03932,25.0,87307.62,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03933,33.0,41695.92,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03934,45.0,41956.65,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03935,19.0,49804.93,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03936,37.0,60973.16,False,0.0,0.0,0.0,0.0,0.0,0.0
CUST03937,49.0,114653.17,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST03938,70.0,106881.57,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03939,39.0,45023.52,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03940,38.0,68430.58,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST03941,46.0,128775.41,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03942,62.0,42004.53,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03943,63.0,109112.19,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03944,34.0,25294.64,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03945,76.0,143958.71,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST03946,58.0,36580.4,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03947,26.0,148223.6,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03948,77.0,43909.62,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03949,70.0,39607.51,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03950,70.0,99121.3,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03951,21.0,76280.88,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03952,46.0,128208.29,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST03953,75.0,52346.17,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03954,61.0,39565.6,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03955,20.0,51381.59,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST03956,66.0,142813.79,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03957,34.0,61995.93,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03958,57.0,90512.39,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03959,45.0,55011.29,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03960,48.0,29580.74,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03961,31.0,112442.25,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03962,79.0,139752.87,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03963,73.0,116852.61,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03964,74.0,100864.2,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03965,51.0,124368.11,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03966,56.0,38096.97,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST03967,18.0,54104.99,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST03968,68.0,111644.44,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03969,41.0,72015.25,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03970,47.0,117955.34,True,0.0,0.0,0.0,1.0,0.0,0.0
CUST03971,57.0,140172.95,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03972,34.0,23789.21,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03973,56.0,40791.61,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03974,23.0,21511.8,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03975,28.0,81194.5,True,0.0,0.0,0.0,0.0,1.0,0.0
CUST03976,59.0,116726.91,True,1.0,0.0,1.0,0.0,0.0,0.0
CUST03977,70.0,34541.99,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03978,29.0,80696.03,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03979,55.0,125840.88,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST03980,48.0,134124.68,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST03981,44.0,144374.22,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03982,74.0,86179.55,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03983,39.0,113831.4,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST03984,63.0,44945.78,False,1.0,0.0,0.0,0.0,1.0,0.0
CUST03985,29.0,67968.41,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST03986,67.0,29268.9,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03987,18.0,36186.82,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST03988,70.0,101246.49,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03989,24.0,82850.58,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST03990,49.0,54528.73,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03991,79.0,73172.21,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST03992,20.0,40603.32,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST03993,38.0,31081.82,False,0.0,1.0,0.0,1.0,0.0,0.0
CUST03994,78.0,29459.02,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST03995,42.0,145731.38,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST03996,37.0,123387.92,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST03997,77.0,69142.35,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST03998,60.0,20529.62,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST03999,27.0,120384.86,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST04000,58.0,44167.6,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST04001,39.0,99456.1,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST04002,77.0,109212.96,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST04003,55.0,77872.84,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST04004,61.0,46715.73,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST04005,59.0,39397.17,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST04006,56.0,113809.88,True,0.0,1.0,1.0,0.0,0.0,0.0
CUST04007,36.0,103626.18,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST04008,26.0,49262.01,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST04009,22.0,120365.53,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST04010,71.0,101762.3,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST04011,62.0,118240.97,False,0.0,1.0,1.0,0.0,0.0,0.0
CUST04012,57.0,143561.63,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST04013,37.0,98220.52,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST04014,52.0,83478.41,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST04015,43.0,56108.37,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST04016,35.0,132737.74,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST04017,38.0,24758.45,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST04018,31.0,102146.03,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST04019,55.0,76311.18,False,0.0,0.0,0.0,0.0,1.0,0.0
CUST04020,32.0,137145.51,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST04021,39.0,51214.53,True,1.0,0.0,0.0,0.0,0.0,0.0
CUST04022,74.0,41581.1,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST04023,52.0,81401.32,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST04024,46.0,131533.44,True,1.0,0.0,0.0,0.0,1.0,0.0
CUST04025,37.0,127064.92,False,0.0,0.0,0.0,1.0,0.0,0.0
CUST04026,31.0,28573.5,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST04027,80.0,44347.41,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST04028,80.0,49125.22,False,0.0,0.0,1.0,0.0,0.0,0.0
CUST04029,38.0,82237.53,False,0.0,0.0,0.0,0.0,0.0,1.0
CUST04030,27.0,56038.65,False,0.0,1.0,0.0,0.0,0.0,0.0
CUST04031,37.0,60982.16,True,0.0,1.0,0.0,0.0,0.0,0.0
CUST04032,36.0,38279.28,True,0.0,1.0,0.0,0.0,0.0,1.0
CUST04033,21.0,74095.53,False,1.0,0.0,0.0,1.0,0.0,0.0
CUST04034,38.0,75432.65,False,1.0,0.0,0.0,0.0,0.0,0.0
CUST04035,19.0,50796.7,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST04036,26.0,105875.05,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST04037,80.0,37296.87,False,0.0,1.0,0.0,0.0,0.0,1.0
CUST04038,32.0,125562.93,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST04039,32.0,78610.9,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST04040,29.0,148434.05,True,1.0,0.0,0.0,1.0,0.0,0.0
CUST04041,28.0,81129.7,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST04042,63.0,54155.43,True,0.0,1.0,0.0,0.0,1.0,0.0
CUST04043,54.0,130298.3,False,1.0,0.0,0.0,0.0,0.0,1.0
CUST04044,70.0,135651.53,True,0.0,0.0,0.0,0.0,0.0,0.0
CUST04045,31.0,129418.15,True,0.0,1.0,0.0,1.0,0.0,0.0
CUST04046,44.0,112930.85,True,0.0,0.0,0.0,0.0,0.0,1.0
CUST04047,33.0,36361.3,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST04048,40.0,115720.5,True,1.0,0.0,0.0,0.0,0.0,1.0
CUST04049,48.0,126090.97,True,0.0,0.0,1.0,0.0,0.0,0.0
CUST04050,26.0,30239.06,False,0.0,1.0,0.0,0.0,1.0,0.0
CUST04051,53.0,126387.98,True,1.0,0.0,0.0,0.0,0.0,0.0
